id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_380_Aubrey,inventory_380_Aubrey,reorder_point_380_Aubrey,reorder_quantity_380_Aubrey,min_quantity_380_Aubrey,max_quantity_380_Aubrey,outlet_tax_Anna,inventory_Anna,reorder_point_Anna,reorder_quantity_Anna,min_quantity_Anna,max_quantity_Anna,outlet_tax_Aubrey,inventory_Aubrey,reorder_point_Aubrey,reorder_quantity_Aubrey,min_quantity_Aubrey,max_quantity_Aubrey,outlet_tax_Bonham,inventory_Bonham,reorder_point_Bonham,reorder_quantity_Bonham,min_quantity_Bonham,max_quantity_Bonham,outlet_tax_Breckenridge,inventory_Breckenridge,reorder_point_Breckenridge,reorder_quantity_Breckenridge,min_quantity_Breckenridge,max_quantity_Breckenridge,outlet_tax_Burleson,inventory_Burleson,reorder_point_Burleson,reorder_quantity_Burleson,min_quantity_Burleson,max_quantity_Burleson,outlet_tax_Coit_Wake_n_Bake,inventory_Coit_Wake_n_Bake,reorder_point_Coit_Wake_n_Bake,reorder_quantity_Coit_Wake_n_Bake,min_quantity_Coit_Wake_n_Bake,max_quantity_Coit_Wake_n_Bake,outlet_tax_Commerce,inventory_Commerce,reorder_point_Commerce,reorder_quantity_Commerce,min_quantity_Commerce,max_quantity_Commerce,outlet_tax_Decatur,inventory_Decatur,reorder_point_Decatur,reorder_quantity_Decatur,min_quantity_Decatur,max_quantity_Decatur,outlet_tax_Eastland,inventory_Eastland,reorder_point_Eastland,reorder_quantity_Eastland,min_quantity_Eastland,max_quantity_Eastland,outlet_tax_Farmersville,inventory_Farmersville,reorder_point_Farmersville,reorder_quantity_Farmersville,min_quantity_Farmersville,max_quantity_Farmersville,outlet_tax_Graham,inventory_Graham,reorder_point_Graham,reorder_quantity_Graham,min_quantity_Graham,max_quantity_Graham,outlet_tax_Gresham,inventory_Gresham,reorder_point_Gresham,reorder_quantity_Gresham,min_quantity_Gresham,max_quantity_Gresham,outlet_tax_Henderson,inventory_Henderson,reorder_point_Henderson,reorder_quantity_Henderson,min_quantity_Henderson,max_quantity_Henderson,outlet_tax_Judson,inventory_Judson,reorder_point_Judson,reorder_quantity_Judson,min_quantity_Judson,max_quantity_Judson,outlet_tax_Just_Smoke_Aubrey,inventory_Just_Smoke_Aubrey,reorder_point_Just_Smoke_Aubrey,reorder_quantity_Just_Smoke_Aubrey,min_quantity_Just_Smoke_Aubrey,max_quantity_Just_Smoke_Aubrey,outlet_tax_Justin,inventory_Justin,reorder_point_Justin,reorder_quantity_Justin,min_quantity_Justin,max_quantity_Justin,outlet_tax_Kilgore,inventory_Kilgore,reorder_point_Kilgore,reorder_quantity_Kilgore,min_quantity_Kilgore,max_quantity_Kilgore,outlet_tax_Killeen,inventory_Killeen,reorder_point_Killeen,reorder_quantity_Killeen,min_quantity_Killeen,max_quantity_Killeen,outlet_tax_Leonard,inventory_Leonard,reorder_point_Leonard,reorder_quantity_Leonard,min_quantity_Leonard,max_quantity_Leonard,outlet_tax_Marshall,inventory_Marshall,reorder_point_Marshall,reorder_quantity_Marshall,min_quantity_Marshall,max_quantity_Marshall,outlet_tax_Marshall_I20,inventory_Marshall_I20,reorder_point_Marshall_I20,reorder_quantity_Marshall_I20,min_quantity_Marshall_I20,max_quantity_Marshall_I20,outlet_tax_McCann,inventory_McCann,reorder_point_McCann,reorder_quantity_McCann,min_quantity_McCann,max_quantity_McCann,outlet_tax_Mckinney,inventory_Mckinney,reorder_point_Mckinney,reorder_quantity_Mckinney,min_quantity_Mckinney,max_quantity_Mckinney,outlet_tax_Mineral_Wells,inventory_Mineral_Wells,reorder_point_Mineral_Wells,reorder_quantity_Mineral_Wells,min_quantity_Mineral_Wells,max_quantity_Mineral_Wells,outlet_tax_NEW_MARSHALL,inventory_NEW_MARSHALL,reorder_point_NEW_MARSHALL,reorder_quantity_NEW_MARSHALL,min_quantity_NEW_MARSHALL,max_quantity_NEW_MARSHALL,outlet_tax_Paris,inventory_Paris,reorder_point_Paris,reorder_quantity_Paris,min_quantity_Paris,max_quantity_Paris,outlet_tax_Princeton,inventory_Princeton,reorder_point_Princeton,reorder_quantity_Princeton,min_quantity_Princeton,max_quantity_Princeton,outlet_tax_Rowlett,inventory_Rowlett,reorder_point_Rowlett,reorder_quantity_Rowlett,min_quantity_Rowlett,max_quantity_Rowlett,outlet_tax_Tioga,inventory_Tioga,reorder_point_Tioga,reorder_quantity_Tioga,min_quantity_Tioga,max_quantity_Tioga,outlet_tax_Wake_N_Bake,inventory_Wake_N_Bake,reorder_point_Wake_N_Bake,reorder_quantity_Wake_N_Bake,min_quantity_Wake_N_Bake,max_quantity_Wake_N_Bake
6be70eba-9f72-45a2-883d-5a3fe2e093c1,d8flight-fcking-hitter-exotics-3000mg--passion-fruit-,765453648130,,,,D8FLIGHT F*CKING HITTER EXOTICS 3000MG / PASSION FRUIT ,,,,,,,,,,0,,,,,,,12.5,49.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,3,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
99d8d2cb-9a4d-4d7d-bdfc-56246859b10a,d8flight-fcking-hitter-thca-gummies-single-300mg--mixed-berry-,765453648062,,,,D8FLIGHT F*CKING HITTER THCA GUMMIES SINGLE 300MG / MIXED BERRY ,,,,,,,,,,0,,,,,,,1.5,6.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-21,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
c0104c17-37fa-4241-a8ee-4c56c2bb1e13,d8flight-gummies-150mg,765453645764,,,,D8FLIGHT GUMMIES 150MG,,,Flavor,TROPICAL VACATION,,,,,GUMMIES;DELTA 9;D9 GUMMIES,0,,,,,,,0,34.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-10,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
2654f57c-de18-4bbb-b017-9c61ea04796b,d8flight-heavy-hitter-30mg-gummy,765453645825,,,,D8FLIGHT HEAVY HITTER 30MG GUMMY,,GUMMIES,Flavor,TROPICAL VACATION,,,,,,0,,,,,,,0,7.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-6,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,15,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
9d33cd3b-2db9-42ee-910c-eed0ff9e2698,d8flight-heavy-hitter-30mg-gummy,765453645795,,,,D8FLIGHT HEAVY HITTER 30MG GUMMY,,GUMMIES,Flavor,ELECTRIC LEMON,,,,,,0,,,,,,,0,7.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,10,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,40,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
b4f934e6-80b3-4eb9-9c07-daed51dbc605,d8flight-heavy-hitter-doobie-5pk,765453642640,,,,D8FLIGHT HEAVY HITTER DOOBIE 5PK,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
e4e51c74-ef28-4353-9a8a-7b23dc7de340,d8flight-heavy-lifter,765453642299,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,GORILLA GLUE,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,6,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-5,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,9,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-51,,,,,Default Tax,0,,,,,Default Tax,-5,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
56e662c0-fd5a-4ef2-8f9e-ae0ae509e5b1,d8flight-heavy-lifter,765453642343,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,BUBBA KUSH,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,16,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,7,,,,,Default Tax,39,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,-3,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-5,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
2f1f917e-71c1-42b3-91ca-8758d74d26dd,d8flight-heavy-lifter,765453643067,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,GREEN CRACK,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,-22,,,,,Default Tax,0,,,,,Default Tax,-22,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,1,,,,,Default Tax,-1,,,,,Default Tax,-37,,,,,Default Tax,0,,,,,Default Tax,-54,,,,,Default Tax,-3,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
4a916b79-123b-4fbb-869f-6f3dc7c9b463,d8flight-heavy-lifter,765453643128,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,MAUI WOWIE,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,16,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-3,,,,,Default Tax,0,,,,,Default Tax,-46,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,26,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,2,,,,,Default Tax,50,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
647d84ea-9b63-438c-a2b8-1ee4db2f6308,d8flight-heavy-lifter,765453647300,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,CHEETAH PISS,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-9,,,,,Default Tax,0,,,,,Default Tax,-14,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,4,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
7224551d-733f-41ae-a39b-3d15d5c0230a,d8flight-heavy-lifter,765453647317,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,DEATH STAR,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,4,,,,,Default Tax,0,,,,,Default Tax,3,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-3,,,,,Default Tax,0,,,,,Default Tax,-3,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-20,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
eaa7fd26-d76c-4a22-92b1-7aa85ce90976,d8flight-heavy-lifter,765453647324,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,cherry pie,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,71,,,,,Default Tax,0,,,,,Default Tax,11,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,5,,,,,Default Tax,0,,,,,Default Tax,3,,,,,Default Tax,0,,,,,Default Tax,21,,,,,Default Tax,35,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-11,,,,,Default Tax,0,,,,,Default Tax,-31,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-12,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
d1002f2c-a384-46d3-86f0-5b877577a72d,d8flight-heavy-lifter,765453647720,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,AK-47,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-7,,,,,Default Tax,0,,,,,Default Tax,-6,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
476fe0de-b199-4225-83ef-6eca05dd5b63,d8flight-heavy-lifter,765453648307,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,PURPLE HAZE,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-12,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
90a587c1-94be-4a3c-9d59-e1a78f296cc0,d8flight-heavy-lifter,765453648314,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,STRAWBERRY COUGH,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,5.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,41,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-8,,,,,Default Tax,0,,,,,Default Tax,-20,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,43,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
a70817b1-3203-4ba3-bf54-4cf29bfc7866,d8flight-heavy-lifter,765453648321,,,,D8FLIGHT HEAVY HITTER SINGLE,,,Flavor,WHITE WIDOW.,,,,,PREROLLS;D8;D8FLIGHT;HEAVY HITTER,0,,,,,,,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,35,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-4,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
91e217df-a2e0-43f6-bf8e-29ae85798eab,d8flight-hh-exotics-jack-herer-300mg,765453645504,,,,D8FLIGHT HH EXOTICS JACK HERER 300MG,,,,,,,,,,0,0,LB,0,0,0,IN,0,4.99,,,D8FLIGHT,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-48,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
e62f2f94-e0f0-461d-a2ab-ee0291c675fb,d8flight-singles-gummies,765453646167,,,,D8FLIGHT SINGLES GUMMIES,,GUMMIES,,,,,,,SINGLE COUNT;D8 FLIGHT,0,0,LB,0,0,0,IN,0,6.99,,,D8FLIGHT,AVTX,,1,1,Default Tax,0,,,,,Default Tax,6,3,25,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,13,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-35,,,,,Default Tax,124,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,72,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
b85d89d2-719d-4ff6-9b79-4f220f2b7442,d8flight-thca-syrup-1000mg,765453648352,,,,D8FLIGHT THCA SYRUP 1000MG,,,,,,,,,,0,0,LB,0,0,0,IN,0,39.99,,,,,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,4,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
d550b8f5-e647-48cf-ac75-94e73c41a96c,d9-gmy-30ct-gummies,121721689524,,,,D9 GMY 30CT GUMMIES,,GUMMIES,STRAIN,CHERRY KISS,,,,,GMY;GUMMIES;D9,0,,,,,,,17,39.99,,,GMY,AVTX,,1,1,Default Tax,0,,,,,Default Tax,-1,,,,,Default Tax,1,,,,,Default Tax,-1,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,-2,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
41f7f972-ea9a-4306-bab3-ada5fdc9cde1,d9-gmy-30ct-gummies,090722651208,,,,D9 GMY 30CT GUMMIES,,GUMMIES,STRAIN,CHERRY COLA,,,,,GMY;GUMMIES;D9,0,,,,,,,17,39.99,,,GMY,AVTX,,1,1,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,,Default Tax,0,,,,
